Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
48,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses meters with centimeters and thinks 1 meter equals 100 centimeters without realizing the conversion process.
49,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with decimeters, thinking they are the same and using the wrong conversion in a measurement problem."
50,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with liters when measuring length and volume.
51,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student thinks that 1 meter is the same as 1 inch, confusion between metric and standard units."
52,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and meters, thinking that 100 centimeters equals 10 meters."
53,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student thinks that 1 meter is the same length as 100 centimeters and measures objects accordingly with incorrect conversions.
54,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses meters with centimeters and uses the wrong unit when measuring objects.
55,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and tries to convert measurements without realizing that 100 centimeters make 1 meter.
56,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student believes that all units are interchangeable and tries to add meters and centimeters directly without converting them.
57,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with inches and measures the length of a pencil in inches but writes the answer as centimeters.
58,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and millimeters, thinking they are the same unit."
59,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses metric units with standard units and uses inches instead of centimeters when measuring.
60,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with inches, measuring a length in inches when asked for centimeters."
61,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses centimeters with meters and thinks 100 centimeters is less than 1 meter.
62,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student thinks that 1 meter is the same as 100 centimeters, but believes that to convert meters to centimeters, you simply add zero to the number of meters."
63,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and believes that 100 centimeters is less than 1 meter.
64,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student thinks that 1 meter is equal to 1000 centimeters but believes that converting from centimeters to meters means multiplying by 1000 instead of dividing.
65,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student struggles to distinguish between metric and standard units, thinking that all measurement involves only one system."
66,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student misunderstands the difference between metric and standard units, believing that all measurements are the same regardless of the system used."
67,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and measures all lengths in centimeters regardless of the scenario.
68,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student confuses centimeters with meters and thinks that 100 centimeters is smaller than 1 meter.
69,K2,Measurement,use metric and standard units,Conceptual misunderstanding,The student thinks that 1 meter is less than 100 centimeters and confuses the conversion between metric and standard units.
70,K2,Measurement,use metric and standard units,Measurement misunderstanding,The student confuses centimeters with meters and thinks 100 centimeters equals 10 meters.
71,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student thinks that 1 meter is the same as 100 centimeters, but is confused about how to convert between the two units."
72,K2,Measurement,use metric and standard units,Measurement misunderstanding,"The student confuses centimeters and kilometers, thinking 1 kilometer is shorter than 1 centimeter."
73,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters with meters, thinking they are the same unit."
74,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student thinks 1 meter is the same as 100 centimeters and uses this equivalence to incorrectly measure items, confusing the size of objects."
75,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student confuses centimeters and millimeters, thinking they are the same unit."
76,K2,Measurement,use metric and standard units,Conceptual misunderstanding,"The student mixes up centimeters and meters, thinking 100 centimeters is smaller than a meter."
